id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_2023,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,last_review_date,price_2023_quant
151199,Clean Astoria-Private Home NYC,722320,Gladys,Queens,Astoria,40.75684,-73.91286,Entire home/apt,149,2,523,2023-02-05,3.74,1,234,39,,2023-02-05,0.5743189841403656
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86502,-73.85496,Entire home/apt,125,2,334,2023-02-27,2.38,2,273,16,,2023-02-27,0.4827967753833184
235515,Welcoming Small Comfortable Room!,1234135,Santiago,Queens,Richmond Hill,40.70148,-73.82972,Private room,56,3,92,2023-01-24,0.66,4,348,21,,2023-01-24,0.0953158754412772
187566,Winter Special! Historic Brooklyn Studio,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.6926,-73.9505,Entire home/apt,139,2,224,2023-01-06,1.61,1,332,12,,2023-01-06,0.538121081195005
269889,One stop from Midtown Manhattan!,1413098,Min,Queens,Long Island City,40.74536,-73.94903,Private room,95,6,319,2023-01-04,2.39,1,0,32,,2023-01-04,0.31777227461931606
270139,"Private Room Very Near L train, Bushwick",1093220,Chavisa,Brooklyn,Bushwick,40.70413,-73.92726,Private room,36,7,39,2023-01-16,0.33,3,19,18,,2023-01-16,0.013593972285157279
235951,Stylish Studio with exclusive Terrace,1236070,Daniel,Manhattan,Midtown,40.75408,-73.97071,Entire home/apt,150,30,155,2023-02-09,1.12,1,128,5,,2023-02-09,0.5972917435059802
188803,"Fort Greene, Brooklyn: Back Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68915,-73.97686,Private room,90,2,26,2022-12-12,0.28,3,0,11,,2022-12-12,0.29269192265135147
189135,Hell's Kitchen Funky 80s Hideaway!,179020,Michael,Manhattan,Hell's Kitchen,40.76263,-73.99401,Private room,144,2,115,2023-01-01,0.86,1,320,14,,2023-01-01,0.5551925812740397
270345,Classic East Village Studio (great location),1415590,Cameron,Manhattan,East Village,40.72499,-73.99198,Entire home/apt,250,5,33,2022-12-30,0.24,1,214,2,,2022-12-30,0.8493598187470361
189732,Family & Friends In New York City,489400,O'Dell,Brooklyn,East New York,40.67346,-73.87263,Entire home/apt,188,3,288,2023-02-27,2.06,1,285,34,,2023-02-27,0.706781179198061
272044,Luxury Designer Home Downtown Manhattan,1195295,M,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,225,3,87,2023-02-18,0.64,1,314,18,,2023-02-18,0.802149744454397
239733,Astoria Garden Suite,1256874,Nancy,Queens,Ditmars Steinway,40.77539,-73.91709,Entire home/apt,75,30,57,2022-11-01,0.42,1,302,4,,2022-11-01,0.2058591074345329
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,282,2023-03-04,2.12,1,111,39,,2023-03-04,0.5067706412350492
191610,Presence Guest Room - Chelsea NYC,927028,Tony,Manhattan,Chelsea,40.74735,-74.00208,Private room,120,3,108,2023-02-11,0.79,2,19,18,,2023-02-11,0.4565045576690026
275976,Lovely and very comfortable 2 bedroom apartment,1417757,Kwab,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,98,30,236,2023-01-15,1.78,3,174,6,,2023-01-15,0.3295747931924759
242643,"Spacious 1br, Sleeps 4 comfortably, dishwasher, TV",1273825,Lauryn,Brooklyn,Williamsburg,40.70652,-73.93991,Entire home/apt,146,2,50,2022-12-29,0.39,1,286,3,,2022-12-29,0.5646767479846145
195240,Covid Clean since '11!,949221,Dennis,Brooklyn,Flatbush,40.65468,-73.95721,Private room,60,30,90,2022-12-04,0.69,1,87,5,,2022-12-04,0.12218768112123926
195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,226,2022-10-23,1.62,2,66,9,,2022-10-23,0.3806312239844038
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,164,2023-02-13,1.2,1,338,32,,2023-02-13,0.9820327730649665
197942,"Private, Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,177,5,240,2023-02-13,1.72,1,336,5,,2023-02-13,0.6772748827651615
245574,Brooklyn Brownstone apartment,1288460,Al-,Brooklyn,Bedford-Stuyvesant,40.68921,-73.95439,Entire home/apt,126,3,254,2023-02-15,1.83,1,298,24,,2023-02-15,0.4854839559513146
281756,Authentic NY Charming Artist Loft,1468658,Barbara,Brooklyn,Greenpoint,40.73243,-73.95716,Entire home/apt,170,7,23,2023-01-03,0.17,1,80,2,,2023-01-03,0.6594657252753043
281851,Beautiful Private Bedroom - Downstairs,1469036,Tw,Manhattan,Harlem,40.8078,-73.95232,Private room,130,5,127,2022-11-01,1.42,1,292,8,,2022-11-01,0.5067706412350492
282977,Park Slope Brooklyn!  Sunny Bedroom.,1474071,Diana,Brooklyn,Park Slope,40.6732,-73.97998,Private room,135,3,295,2023-01-31,2.16,1,78,24,,2023-01-31,0.5263185626218452
247562,Habitación privada con baño,1234135,Santiago,Queens,Richmond Hill,40.7012,-73.83151,Private room,66,3,53,2023-01-01,0.38,4,348,21,,2023-01-01,0.15295853311554877
286662,Charming Brooklyn Studio,1491538,Erika,Brooklyn,Crown Heights,40.67223,-73.95556,Entire home/apt,90,3,323,2023-03-02,2.38,1,236,30,,2023-03-02,0.29269192265135147
204065,St. James Place 1.5-2bdrm 1block to PRATT & Gtrain,51038,Erica,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,398,2,106,2023-01-01,0.76,2,362,22,,2023-01-01,0.9471521154960746
205485,Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,185,3,151,2022-12-17,1.08,1,259,14,,2022-12-17,0.7025133041783024
205867,Private Entrance - Private Parking,1012691,Tiffaney,Brooklyn,Williamsburg,40.72002,-73.94238,Entire home/apt,120,4,131,2023-01-29,0.99,1,69,26,,2023-01-29,0.4565045576690026
287397,Bed Stuy Pride! Welcome to Brooklyn,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,75,30,52,2022-12-13,0.38,2,164,7,,2022-12-13,0.2058591074345329
287408,Lovely Hell's Kitchen Studio...,1495090,Carey,Manhattan,Hell's Kitchen,40.76198,-73.99361,Entire home/apt,181,10,76,2023-01-02,0.57,1,24,2,,2023-01-02,0.6922387902418462
249704,"Sunny, Modern 1 BR in Williamsburg",966806,Mary And Charles,Brooklyn,Williamsburg,40.71065,-73.94102,Entire home/apt,155,30,24,2022-12-21,0.18,1,281,3,,2022-12-21,0.6115179935718426
206772,Williamsburg Exposed Brick Loft,1017473,Evan,Brooklyn,Williamsburg,40.7125,-73.96598,Entire home/apt,210,30,44,2022-11-05,0.32,1,301,1,,2022-11-05,0.7711681331998524
287845,Carroll Gardens Gem-2BD with Garden,1496847,Paul & Ewa,Brooklyn,Carroll Gardens,40.67933,-73.995,Entire home/apt,289,30,128,2022-10-22,0.94,1,303,3,,2022-10-22,0.8851362031719269
208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,75,30,60,2023-02-13,0.43,2,208,3,,2023-02-13,0.2058591074345329
288726,Cozy Railroad Apt.,107853,Flo,Manhattan,Little Italy,40.719,-73.99764,Private room,109,4,60,2023-01-04,0.47,1,0,2,,2023-01-04,0.3949628536803836
251277,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Carol,Manhattan,Upper West Side,40.78615,-73.97394,Private room,189,2,188,2023-02-10,1.37,1,317,43,,2023-02-10,0.7119974708888772
209310,"Subway, City Views, Elevator, Large Private Room",1031148,Iulia,Queens,Sunnyside,40.73877,-73.92557,Private room,64,7,293,2023-03-04,2.19,1,202,8,,2023-03-04,0.13620317192686654
212109,2-bedroom share in heart of Greenwich Village!,666271,Susan,Manhattan,West Village,40.73814,-74.00811,Private room,89,30,12,2022-09-13,0.13,1,193,2,,2022-09-13,0.27741187628431424
253332,"Spacious, modern loft in awesome neighborhood",552343,Cynthia,Brooklyn,Sunset Park,40.66178,-73.99178,Entire home/apt,268,5,14,2022-12-30,0.1,1,0,1,,2022-12-30,0.8640602771484273
253466,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,49,2022-09-10,0.43,30,216,6,,2022-09-10,0.7924021286685283
290123,"6th Ave with Piano! Large 1-Bedroom, Furnished",639526,Sinem,Manhattan,Flatiron District,40.742886,-73.9907,Entire home/apt,187,30,8,2022-09-27,0.07,2,140,3,,2022-09-27,0.7053585541914748
253471,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,31,2022-11-11,0.26,30,216,5,,2022-11-11,0.7924021286685283
253475,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,85,2022-11-14,0.64,30,216,12,,2022-11-14,0.7924021286685283
213330,Master Bedroom - Unbelievably RARE Penthouse Oasis,800223,Nader,Manhattan,Lower East Side,40.71724,-73.99054,Private room,210,10,49,2022-11-19,0.52,1,344,7,,2022-11-19,0.7711681331998524
253800,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,34,2022-10-27,0.25,30,216,3,,2022-10-27,0.7924021286685283
253803,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,31,2023-01-03,0.23,30,210,5,,2023-01-03,0.7924021286685283
253806,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,50,2022-12-11,0.37,30,216,3,,2022-12-11,0.7924021286685283
253811,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,70,2022-12-11,0.51,30,216,10,,2022-12-11,0.7924021286685283
253815,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,220,1,81,2022-12-29,0.61,30,216,15,,2022-12-29,0.7924021286685283
253828,Duplex w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,349,1,12,2022-12-11,0.09,30,307,3,,2022-12-11,0.9254966015069287
216080,Spacious & Sunny Safe Haven,17571,Jane,Brooklyn,Fort Greene,40.69061,-73.97346,Private room,179,2,149,2023-02-22,1.07,2,293,39,,2023-02-22,0.6833342114969176
253839,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,349,1,8,2022-12-31,0.06,30,216,4,,2022-12-31,0.9254966015069287
253842,1 Bedroom Apartment with Private Terrace,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Private room,299,1,9,2022-12-12,0.09,30,192,2,,2022-12-12,0.8944096106222668
253846,Superior @ Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Hotel room,179,1,29,2023-03-05,0.23,30,139,10,,2023-03-05,0.6833342114969176
294227,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,220,1,51,2022-11-04,0.39,30,216,2,,2022-11-04,0.7924021286685283
294242,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,220,1,88,2023-01-02,0.7,30,216,4,,2023-01-02,0.7924021286685283
218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,40.80592,-73.95172,Private room,70,30,28,2022-12-31,0.28,1,364,4,,2022-12-31,0.17856578323410086
294250,Beautiful New Garden Apartment,45682,Irina,Manhattan,Upper West Side,40.77702,-73.97904,Entire home/apt,150,6,132,2023-02-20,0.99,1,2,11,,2023-02-20,0.5972917435059802
294259,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,220,1,148,2023-01-24,1.12,30,208,25,,2023-01-24,0.7924021286685283
294263,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,220,1,144,2022-12-29,1.12,30,205,17,,2022-12-29,0.7924021286685283
255476,"Vegan Share in Huge, Gorgeous Prime Wburg!",1302029,Bree,Brooklyn,Williamsburg,40.71134819720268,-73.95338679325236,Private room,93,14,39,2023-01-31,0.48,2,61,6,,2023-01-31,0.30380947362874755
294280,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,220,1,45,2022-12-31,0.34,30,216,6,,2022-12-31,0.7924021286685283
255601,Cozy Modern 2 Bedroom Apartment 20min from City,1343630,Antonio,Brooklyn,Bedford-Stuyvesant,40.69101,-73.95018,Entire home/apt,225,3,228,2023-02-05,1.66,1,297,16,,2023-02-05,0.802149744454397
295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,40.79131,-73.9694,Entire home/apt,300,30,55,2022-10-15,0.46,1,39,3,,2022-10-15,0.9022077032509616
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,315401,Jaime,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,193,30,38,2022-11-21,0.28,1,253,2,,2022-11-21,0.7205332209283946
298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,55,30,43,2023-01-31,0.34,3,319,3,,2023-01-31,0.09157489857210602
224004,Artsy Loft-like Harlem Apartment,1165231,Deirdre,Manhattan,Harlem,40.80529,-73.95307,Private room,100,30,69,2022-12-01,0.5,1,88,1,,2022-12-01,0.35955529796090413
260672,Private Cozy Studio apartment / 20min taxi to JFK,1360296,Maria Daniela,Brooklyn,East New York,40.67516,-73.89233,Entire home/apt,125,30,45,2022-12-14,0.33,2,302,6,,2022-12-14,0.4827967753833184
351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,40.74828,-73.9917,Entire home/apt,299,4,130,2023-01-16,0.99,1,318,31,,2023-01-16,0.8944096106222668
302280,FABULOUS 1 BEDROOM IN MANHATTAN,1556814,Tammy,Manhattan,Harlem,40.8058,-73.94759,Entire home/apt,200,30,10,2022-10-06,0.08,10,257,2,,2022-10-06,0.7543073923810527
353317,Lower East Side 1bedroom apt in NYC,314377,Marc,Manhattan,Chinatown,40.71481,-73.99059,Private room,110,30,161,2022-12-02,1.21,1,178,2,,2022-12-02,0.40755571947942465
262405,Spacious Townhome Apartment,1376778,Wade,Brooklyn,East Flatbush,40.6446,-73.94184,Entire home/apt,101,14,75,2022-12-28,0.57,1,0,6,,2022-12-28,0.3629274461246641
305211,"Top floor, Two Bedrooms Williamsburg",1570170,Kristina,Brooklyn,Williamsburg,40.71453,-73.96091,Entire home/apt,230,4,320,2023-02-18,2.45,1,159,42,,2023-02-18,0.8106328046788556
262583,Landmark 2 Bedroom West Village NYC,605463,West Village,Manhattan,West Village,40.73219,-74.00289,Entire home/apt,361,4,249,2023-02-19,1.82,1,86,36,,2023-02-19,0.934453870066916
263005,2 bedroom apt in charming brick townhouse,1380060,Marisa And Colin,Brooklyn,Fort Greene,40.69643,-73.97698,Entire home/apt,151,30,128,2023-02-17,0.94,1,40,6,,2023-02-17,0.5995574055535066
364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,40.67979,-73.97648,Private room,90,30,38,2023-01-31,0.45,1,66,4,,2023-01-31,0.29269192265135147
367810,Private room in Manhattan View Artistic Loft,1728785,Veronika,Brooklyn,Greenpoint,40.73626,-73.95634,Private room,140,5,10,2022-11-09,0.13,1,248,5,,2022-11-09,0.5472364192001686
310524,Clinton Hill Duplex near Pratt w/Huge Patio!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,106,2,58,2023-02-18,0.43,1,306,14,,2023-02-18,0.38373992307287
311356,Charming Ridgewood Soulful Walk-Up,142147,Richard,Queens,Ridgewood,40.70167,-73.90927,Private room,97,5,113,2023-01-08,0.84,1,313,3,,2023-01-08,0.32472733020707095
373618,Authentic designer loft/roof deck best Williamsbrg,1879389,Christina,Brooklyn,Williamsburg,40.72038,-73.95885,Private room,221,2,111,2022-12-14,0.84,2,89,24,,2022-12-14,0.7937720638600558
312415,Cool! Your Own Times Square Room!,1606133,George,Manhattan,Theater District,40.75672,-73.99003,Private room,104,3,61,2023-02-25,0.46,1,4,2,,2023-02-25,0.37357078876653144
314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,40.73216,-73.98678,Private room,96,5,166,2023-02-27,1.24,1,221,13,,2023-02-27,0.322198219084251
266753,2 Bedroom apt.in Manhattan/New York,519554,Sinem,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,250,3,91,2023-02-18,0.7,3,1,5,,2023-02-18,0.8493598187470361
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80272,-73.95316,Private room,110,3,80,2023-02-01,0.63,1,136,14,,2023-02-01,0.40755571947942465
267652,Private clean spacious room - Across from subway,164675,Janice,Brooklyn,Kensington,40.64295,-73.97293,Private room,60,5,41,2023-01-28,0.45,1,95,11,,2023-01-28,0.12218768112123926
319646,Bright and Cosy 2 Bedroom apt,1209728,Ashraf,Queens,Bayside,40.75537,-73.77159,Entire home/apt,110,3,26,2022-12-07,1.61,1,322,22,,2022-12-07,0.40755571947942465
268868,Hudson Yards area. Renovated apartment,1408733,Sergio,Manhattan,Chelsea,40.75048,-74.00134,Entire home/apt,250,4,94,2023-01-01,0.69,1,9,14,,2023-01-01,0.8493598187470361
385824,New York City- Riverdale Modern two bedrooms unit,1931205,Orit,Bronx,Spuyten Duyvil,40.88095,-73.91701,Entire home/apt,151,2,124,2023-02-26,1.49,1,332,24,,2023-02-26,0.5995574055535066
321136,"Private Manhattan Studio: clean, safe, convenient!",1644999,Candice,Manhattan,Washington Heights,40.83249,-73.94466,Entire home/apt,136,4,64,2023-02-24,0.49,1,23,26,,2023-02-24,0.5298487802307814
322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,250,30,282,2022-12-21,2.12,1,298,4,,2022-12-21,0.8493598187470361
465706,West Side-C Park-Columbia Convenient & Quiet,718349,B.,Manhattan,Upper West Side,40.79903,-73.96297,Entire home/apt,197,3,10,2023-01-04,0.33,2,155,4,,2023-01-04,0.7296485589335582
466277,Classic Williamsburg 2bdr with yard. Superhost,815977,Ryan,Brooklyn,Williamsburg,40.71116,-73.94721,Entire home/apt,293,30,200,2023-01-16,1.52,2,196,42,,2023-01-16,0.8878233837399231
466457,"Bright, Bedstuy Gem",2316542,Nicole Lavonne,Brooklyn,Bedford-Stuyvesant,40.68928,-73.93908,Entire home/apt,177,30,295,2023-01-03,2.29,1,249,28,,2023-01-03,0.6772748827651615
467569,Curated 1BR on the prettiest block of the LES,282315,Rj,Manhattan,Lower East Side,40.71937,-73.98387,Entire home/apt,311,50,39,2022-12-08,0.32,1,2,2,,2022-12-08,0.9073186153116602
325429,Upper East 1 BDRM Great Location!,92788,Sara,Manhattan,Upper East Side,40.77534,-73.95106,Entire home/apt,139,4,142,2022-12-31,1.07,1,260,14,,2022-12-31,0.538121081195005
467866,"Our NY home, Greenwich Village apt",2321870,David,Manhattan,West Village,40.73054,-74.00613,Private room,100,2,228,2023-01-01,1.74,1,26,11,,2023-01-01,0.35955529796090413
470330,MED BDRM in BK Artist Loft,2333508,Angel,Brooklyn,Williamsburg,40.71569,-73.93716,Private room,175,4,4,2022-10-24,0.57,1,0,4,,2022-10-24,0.6749565309025766
328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Murray Hill,40.74838,-73.98214,Entire home/apt,349,5,36,2023-01-06,0.31,1,83,3,,2023-01-06,0.9254966015069287
328744,"Beautiful 2bd Apt near BK Museum, Crown Heights",890215,Duane,Brooklyn,Crown Heights,40.66763,-73.95836,Entire home/apt,195,2,117,2023-02-21,0.88,5,197,42,,2023-02-21,0.7263817903999157
333323,Cozy bedroom near Times Square,1698391,Pat,Manhattan,Hell's Kitchen,40.76269,-73.99361,Private room,89,6,163,2023-02-14,1.62,3,265,16,,2023-02-14,0.27741187628431424
404923,Private Garden Entry,2017752,Jeruschka,Brooklyn,Windsor Terrace,40.64788,-73.97837,Entire home/apt,109,3,308,2023-02-01,2.32,1,331,25,,2023-02-01,0.3949628536803836
476841,Sunny Bedroom with Private Kitchenette and Desk,295544,Amanda,Brooklyn,Crown Heights,40.67,-73.95128,Private room,87,1,139,2023-02-11,1.06,1,205,42,,2023-02-11,0.2660308762316244
343276,Large Private Midtown Room!,1732559,J,Manhattan,Hell's Kitchen,40.75622,-73.99455,Private room,101,5,177,2022-12-27,1.35,2,42,27,,2022-12-27,0.3629274461246641
476983,"Private Room in Spacious Quiet Apt., Elevator Bldg",277379,Agnes,Manhattan,Harlem,40.8239,-73.94242,Private room,57,29,629,2023-02-10,4.83,2,18,60,,2023-02-10,0.0984245745297434
478053,Great LES / Chinatown bedroom,2368753,Kristine,Manhattan,Two Bridges,40.71101,-73.99518,Private room,207,2,73,2022-12-09,0.56,1,139,9,,2022-12-09,0.7653722535433901
408983,Brooklyn Brownstone full floor ProspectPark 900sft,520189,Andre,Brooklyn,Prospect-Lefferts Gardens,40.65975,-73.9572,Entire home/apt,315,5,124,2023-02-26,0.94,1,236,11,,2023-02-26,0.9100057958796565
409262,"Family friendly, in Boerum/Cobble Hill",1621363,Elizabeth,Brooklyn,Boerum Hill,40.68561,-73.98919,Entire home/apt,274,30,33,2023-01-01,0.25,3,365,5,,2023-01-01,0.8691711892091258
479002,Brooklyn Brownstone with Deck and Magical Garden,1708956,Josh,Brooklyn,Fort Greene,40.68687,-73.97074,Entire home/apt,464,5,66,2023-01-16,0.92,1,46,13,,2023-01-16,0.9622740924179356
479285,Rent in beautiful Sunnyside Gardens,2374190,J-,Queens,Sunnyside,40.74709,-73.92056,Entire home/apt,125,3,4,2022-11-07,0.03,2,339,2,,2022-11-07,0.4827967753833184
483505,Williamsburg Brooklyn LOVE Home,2393537,Jodi,Brooklyn,Williamsburg,40.709,-73.96804,Entire home/apt,219,1,199,2023-03-01,1.59,1,193,80,,2023-03-01,0.7858685916012434
411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena Vogelbacher,Brooklyn,Crown Heights,40.67128,-73.94307,Entire home/apt,200,5,165,2023-01-03,1.27,3,121,18,,2023-01-03,0.7543073923810527
